BAIT	id	ms_uniprot_ac	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
MARV_VP35	FU000417	Q9Y2R5		4	sp|Q9Y2R5|RT17_HUMAN	130	RT17_HUMAN	14300
MARV_VP35	FU000417	Q9UI43		8	sp|Q9UI43|MRM2_HUMAN	246	MRM2_HUMAN	27060
MARV_VP35	FU000417	P26373		28	sp|P26373|RL13_HUMAN	211	RL13_HUMAN	23210
MARV_VP35	FU000417	Q6DKI1		3	sp|Q6DKI1|RL7L_HUMAN	246	RL7L_HUMAN	27060
MARV_VP35	FU000417	Q9Y237		5	sp|Q9Y237|PIN4_HUMAN	131	PIN4_HUMAN	14410
MARV_VP35	FU000417	P52272		64	sp|P52272|HNRPM_HUMAN	730	HNRPM_HUMAN	80300
MARV_VP35	FU000417	Q9Y3Y2		6	sp|Q9Y3Y2|CHTOP_HUMAN	248	CHTOP_HUMAN	27280
MARV_VP35	FU000417	P40429		6	sp|P40429|RL13A_HUMAN	203	RL13A_HUMAN	22330
MARV_VP35	FU000417	Q06265		4	sp|Q06265|EXOS9_HUMAN	439	EXOS9_HUMAN	48290
MARV_VP35	FU000417	Q9BT17		1	sp|Q9BT17|MTG1_HUMAN	334	MTG1_HUMAN	36740
MARV_VP35	FU000417	Q8N9Q2		13	sp|Q8N9Q2|SR1IP_HUMAN	155	SR1IP_HUMAN	17050
MARV_VP35	FU000417	Q92522		13	sp|Q92522|H1X_HUMAN	213	H1X_HUMAN	23430
MARV_VP35	FU000417	Q9BQ67		9	sp|Q9BQ67|GRWD1_HUMAN	446	GRWD1_HUMAN	49060
MARV_VP35	FU000417	P14866		22	sp|P14866|HNRPL_HUMAN	589	HNRPL_HUMAN	64790
MARV_VP35	FU000417	P54886		3	sp|P54886|P5CS_HUMAN	795	P5CS_HUMAN	87450
MARV_VP35	FU000417	Q08170		1	sp|Q08170|SRSF4_HUMAN	494	SRSF4_HUMAN	54340
MARV_VP35	FU000417	Q9BYB4		6	sp|Q9BYB4|GNB1L_HUMAN	327	GNB1L_HUMAN	35970
MARV_VP35	FU000417	P47914		6	sp|P47914|RL29_HUMAN	159	RL29_HUMAN	17490
MARV_VP35	FU000417	P49207		7	sp|P49207|RL34_HUMAN	117	RL34_HUMAN	12870
MARV_VP35	FU000417	Q13610		1	sp|Q13610|PWP1_HUMAN	501	PWP1_HUMAN	55110
MARV_VP35	FU000417	P62263		18	sp|P62263|RS14_HUMAN	151	RS14_HUMAN	16610
MARV_VP35	FU000417	Q96GQ7		3	sp|Q96GQ7|DDX27_HUMAN	796	DDX27_HUMAN	87560
MARV_VP35	FU000417	P46783		1	sp|P46783|RS10_HUMAN	165	RS10_HUMAN	18150
MARV_VP35	FU000417	P05204		4	sp|P05204|HMGN2_HUMAN	90	HMGN2_HUMAN	9900
MARV_VP35	FU000417	P42766		10	sp|P42766|RL35_HUMAN	123	RL35_HUMAN	13530
MARV_VP35	FU000417	Q9Y2R4		2	sp|Q9Y2R4|DDX52_HUMAN	599	DDX52_HUMAN	65890
MARV_VP35	FU000417	P06733		16	sp|P06733|ENOA_HUMAN	434	ENOA_HUMAN	47740
MARV_VP35	FU000417	P38646		28	sp|P38646|GRP75_HUMAN	679	GRP75_HUMAN	74690
MARV_VP35	FU000417	P27348		1	sp|P27348|1433T_HUMAN	245	1433T_HUMAN	26950
MARV_VP35	FU000417	O00411		2	sp|O00411|RPOM_HUMAN	1230	RPOM_HUMAN	135300
MARV_VP35	FU000417	Q08211		9	sp|Q08211|DHX9_HUMAN	1270	DHX9_HUMAN	139700
MARV_VP35	FU000417	P55081		5	sp|P55081|MFAP1_HUMAN	439	MFAP1_HUMAN	48290
MARV_VP35	FU000417	P84098		16	sp|P84098|RL19_HUMAN	196	RL19_HUMAN	21560
MARV_VP35	FU000417	Q00325		2	sp|Q00325|MPCP_HUMAN	362	MPCP_HUMAN	39820
MARV_VP35	FU000417	Q96FJ2		4	sp|Q96FJ2|DYL2_HUMAN	89	DYL2_HUMAN	9790
MARV_VP35	FU000417	Q5BKY9		2	sp|Q5BKY9|F133B_HUMAN	247	F133B_HUMAN	27170
MARV_VP35	FU000417	Q15843		1	sp|Q15843|NEDD8_HUMAN	81	NEDD8_HUMAN	8910
MARV_VP35	FU000417	Q9Y314		3	sp|Q9Y314|NOSIP_HUMAN	301	NOSIP_HUMAN	33110
MARV_VP35	FU000417	O43482		3	sp|O43482|MS18B_HUMAN	229	MS18B_HUMAN	25190
MARV_VP35	FU000417	Q7L2E3		22	sp|Q7L2E3|DHX30_HUMAN	1194	DHX30_HUMAN	131340
MARV_VP35	FU000417	Q9BYC8		3	sp|Q9BYC8|RM32_HUMAN	188	RM32_HUMAN	20680
MARV_VP35	FU000417	Q8IY67		2	sp|Q8IY67|RAVR1_HUMAN	606	RAVR1_HUMAN	66660
MARV_VP35	FU000417	Q9BV38		3	sp|Q9BV38|WDR18_HUMAN	432	WDR18_HUMAN	47520
MARV_VP35	FU000417	O95229		1	sp|O95229|ZWINT_HUMAN	277	ZWINT_HUMAN	30470
MARV_VP35	FU000417	P22087		17	sp|P22087|FBRL_HUMAN	321	FBRL_HUMAN	35310
MARV_VP35	FU000417	Q16527		17	sp|Q16527|CSRP2_HUMAN	193	CSRP2_HUMAN	21230
MARV_VP35	FU000417	P35232		4	sp|P35232|PHB_HUMAN	272	PHB_HUMAN	29920
MARV_VP35	FU000417	Q15427		3	sp|Q15427|SF3B4_HUMAN	424	SF3B4_HUMAN	46640
MARV_VP35	FU000417	P27635		19	sp|P27635|RL10_HUMAN	214	RL10_HUMAN	23540
MARV_VP35	FU000417	P46109		20	sp|P46109|CRKL_HUMAN	303	CRKL_HUMAN	33330
MARV_VP35	FU000417	P46087		27	sp|P46087|NOP2_HUMAN	812	NOP2_HUMAN	89320
MARV_VP35	FU000417	Q96H79		4	sp|Q96H79|ZCCHL_HUMAN	300	ZCCHL_HUMAN	33000
MARV_VP35	FU000417	P49915		2	sp|P49915|GUAA_HUMAN	693	GUAA_HUMAN	76230
MARV_VP35	FU000417	P62081		4	sp|P62081|RS7_HUMAN	194	RS7_HUMAN	21340
MARV_VP35	FU000417	Q14684		38	sp|Q14684|RRP1B_HUMAN	758	RRP1B_HUMAN	83380
MARV_VP35	FU000417	Q13435		11	sp|Q13435|SF3B2_HUMAN	895	SF3B2_HUMAN	98450
MARV_VP35	FU000417	P42696		11	sp|P42696|RBM34_HUMAN	430	RBM34_HUMAN	47300
MARV_VP35	FU000417	Q9NP64		20	sp|Q9NP64|NO40_HUMAN	241	NO40_HUMAN	26510
MARV_VP35	FU000417	Q99439		1	sp|Q99439|CNN2_HUMAN	309	CNN2_HUMAN	33990
MARV_VP35	FU000417	Q9BQ75		2	sp|Q9BQ75|CMS1_HUMAN	279	CMS1_HUMAN	30690
MARV_VP35	FU000417	A8K7I4		2	sp|A8K7I4|CLCA1_HUMAN	914	CLCA1_HUMAN	100540
MARV_VP35	FU000417	P61978		13	sp|P61978|HNRPK_HUMAN	463	HNRPK_HUMAN	50930
MARV_VP35	FU000417	O76094		6	sp|O76094|SRP72_HUMAN	671	SRP72_HUMAN	73810
MARV_VP35	FU000417	Q5T440		4	sp|Q5T440|CAF17_HUMAN	356	CAF17_HUMAN	39160
MARV_VP35	FU000417	P16989		8	sp|P16989|YBOX3_HUMAN	372	YBOX3_HUMAN	40920
MARV_VP35	FU000417	O15042		49	sp|O15042|SR140_HUMAN	1029	SR140_HUMAN	113190
MARV_VP35	FU000417	P62277		10	sp|P62277|RS13_HUMAN	151	RS13_HUMAN	16610
MARV_VP35	FU000417	P29590		3	sp|P29590|PML_HUMAN	882	PML_HUMAN	97020
MARV_VP35	FU000417	Q9H078		1	sp|Q9H078|CLPB_HUMAN	707	CLPB_HUMAN	77770
MARV_VP35	FU000417	Q14978		6	sp|Q14978|NOLC1_HUMAN	699	NOLC1_HUMAN	76890
MARV_VP35	FU000417	Q02543		18	sp|Q02543|RL18A_HUMAN	176	RL18A_HUMAN	19360
MARV_VP35	FU000417	P22061		28	sp|P22061|PIMT_HUMAN	227	PIMT_HUMAN	24970
MARV_VP35	FU000417	Q8N1G4		2	sp|Q8N1G4|LRC47_HUMAN	583	LRC47_HUMAN	64130
MARV_VP35	FU000417	Q8TDD1		10	sp|Q8TDD1|DDX54_HUMAN	881	DDX54_HUMAN	96910
MARV_VP35	FU000417	Q9BWF3		1	sp|Q9BWF3|RBM4_HUMAN	364	RBM4_HUMAN	40040
MARV_VP35	FU000417	Q9H0S4		2	sp|Q9H0S4|DDX47_HUMAN	455	DDX47_HUMAN	50050
MARV_VP35	FU000417	P16152		8	sp|P16152|CBR1_HUMAN	277	CBR1_HUMAN	30470
MARV_VP35	FU000417	P61247		44	sp|P61247|RS3A_HUMAN	264	RS3A_HUMAN	29040
MARV_VP35	FU000417	Q9UGY1		1	sp|Q9UGY1|NOL12_HUMAN	213	NOL12_HUMAN	23430
MARV_VP35	FU000417	Q7Z7K0		3	sp|Q7Z7K0|COXM1_HUMAN	106	COXM1_HUMAN	11660
MARV_VP35	FU000417	Q13526		6	sp|Q13526|PIN1_HUMAN	163	PIN1_HUMAN	17930
MARV_VP35	FU000417	Q9BW19		1	sp|Q9BW19|KIFC1_HUMAN	673	KIFC1_HUMAN	74030
MARV_VP35	FU000417	A1KXE4		2	sp|A1KXE4|F168B_HUMAN	195	F168B_HUMAN	21450
MARV_VP35	FU000417	O95881		8	sp|O95881|TXD12_HUMAN	172	TXD12_HUMAN	18920
MARV_VP35	FU000417	Q9BSC4		6	sp|Q9BSC4|NOL10_HUMAN	688	NOL10_HUMAN	75680
MARV_VP35	FU000417	P31153		1	sp|P31153|METK2_HUMAN	395	METK2_HUMAN	43450
MARV_VP35	FU000417	Q9BWS9		1	sp|Q9BWS9|CHID1_HUMAN	393	CHID1_HUMAN	43230
MARV_VP35	FU000417	Q96B26		2	sp|Q96B26|EXOS8_HUMAN	276	EXOS8_HUMAN	30360
MARV_VP35	FU000417	Q9Y5L4		3	sp|Q9Y5L4|TIM13_HUMAN	95	TIM13_HUMAN	10450
MARV_VP35	FU000419	Q9UBV8		1	sp|Q9UBV8|PEF1_HUMAN	284	PEF1_HUMAN	31240
MARV_VP35	FU000419	O15381		2	sp|O15381|NVL_HUMAN	856	NVL_HUMAN	94160
MARV_VP35	FU000419	Q14247		4	sp|Q14247|SRC8_HUMAN	550	SRC8_HUMAN	60500
MARV_VP35	FU000419	P62241		36	sp|P62241|RS8_HUMAN	208	RS8_HUMAN	22880
MARV_VP35	FU000419	Q9H6F5		1	sp|Q9H6F5|CCD86_HUMAN	360	CCD86_HUMAN	39600
MARV_VP35	FU000419	P25786		2	sp|P25786|PSA1_HUMAN	263	PSA1_HUMAN	28930
MARV_VP35	FU000419	Q9P0M6		1	sp|Q9P0M6|H2AW_HUMAN	372	H2AW_HUMAN	40920
MARV_VP35	FU000419	P35226		1	sp|P35226|BMI1_HUMAN	326	BMI1_HUMAN	35860
MARV_VP35	FU000419	Q5C9Z4		1	sp|Q5C9Z4|NOM1_HUMAN	860	NOM1_HUMAN	94600
MARV_VP35	FU000419	P56537		5	sp|P56537|IF6_HUMAN	245	IF6_HUMAN	26950
MARV_VP35	FU000419	P08579		1	sp|P08579|RU2B_HUMAN	225	RU2B_HUMAN	24750
MARV_VP35	FU000419	Q9NSV4		10	sp|Q9NSV4|DIAP3_HUMAN	1193	DIAP3_HUMAN	131230
MARV_VP35	FU000419	Q9Y3E2		3	sp|Q9Y3E2|BOLA1_HUMAN	137	BOLA1_HUMAN	15070
MARV_VP35	FU000419	A0A0U1RRE5		6	sp|A0A0U1RRE5|NBDY_HUMAN	68	NBDY_HUMAN	7480
MARV_VP35	FU000419	P50914		14	sp|P50914|RL14_HUMAN	215	RL14_HUMAN	23650
MARV_VP35	FU000419	Q9GZP4		4	sp|Q9GZP4|PITH1_HUMAN	211	PITH1_HUMAN	23210
MARV_VP35	FU000419	Q8IYL3		1	sp|Q8IYL3|CA174_HUMAN	243	CA174_HUMAN	26730
MARV_VP35	FU000419	P62917		33	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
MARV_VP35	FU000419	O75934		3	sp|O75934|SPF27_HUMAN	225	SPF27_HUMAN	24750
MARV_VP35	FU000419	P35251		4	sp|P35251|RFC1_HUMAN	1148	RFC1_HUMAN	126280
MARV_VP35	FU000419	P23246		6	sp|P23246|SFPQ_HUMAN	707	SFPQ_HUMAN	77770
MARV_VP35	FU000419	Q9BVP2		13	sp|Q9BVP2|GNL3_HUMAN	549	GNL3_HUMAN	60390
MARV_VP35	FU000419	Q9BUJ2		14	sp|Q9BUJ2|HNRL1_HUMAN	856	HNRL1_HUMAN	94160
MARV_VP35	FU000419	P51610		3	sp|P51610|HCFC1_HUMAN	2035	HCFC1_HUMAN	223850
MARV_VP35	FU000419	O95478		2	sp|O95478|NSA2_HUMAN	260	NSA2_HUMAN	28600
MARV_VP35	FU000419	P15880		32	sp|P15880|RS2_HUMAN	293	RS2_HUMAN	32230
MARV_VP35	FU000419	Q96CT7		5	sp|Q96CT7|CC124_HUMAN	223	CC124_HUMAN	24530
MARV_VP35	FU000419	Q02878		32	sp|Q02878|RL6_HUMAN	288	RL6_HUMAN	31680
MARV_VP35	FU000419	Q9UM13		1	sp|Q9UM13|APC10_HUMAN	185	APC10_HUMAN	20350
MARV_VP35	FU000419	Q6P5R6		5	sp|Q6P5R6|RL22L_HUMAN	122	RL22L_HUMAN	13420
MARV_VP35	FU000419	O75643		2	sp|O75643|U520_HUMAN	2136	U520_HUMAN	234960
MARV_VP35	FU000419	Q8N163		2	sp|Q8N163|CCAR2_HUMAN	923	CCAR2_HUMAN	101530
MARV_VP35	FU000419	Q6FI81		7	sp|Q6FI81|CPIN1_HUMAN	312	CPIN1_HUMAN	34320
MARV_VP35	FU000419	P22102		5	sp|P22102|PUR2_HUMAN	1010	PUR2_HUMAN	111100
MARV_VP35	FU000419	Q15717		3	sp|Q15717|ELAV1_HUMAN	326	ELAV1_HUMAN	35860
MARV_VP35	FU000419	P05114		2	sp|P05114|HMGN1_HUMAN	100	HMGN1_HUMAN	11000
MARV_VP35	FU000419	Q8WVK2		20	sp|Q8WVK2|SNR27_HUMAN	155	SNR27_HUMAN	17050
MARV_VP35	FU000419	Q13541		4	sp|Q13541|4EBP1_HUMAN	118	4EBP1_HUMAN	12980
MARV_VP35	FU000419	Q9H910		1	sp|Q9H910|JUPI2_HUMAN	190	JUPI2_HUMAN	20900
MARV_VP35	FU000419	P0DPB5		2	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
MARV_VP35	FU000419	P60981		2	sp|P60981|DEST_HUMAN	165	DEST_HUMAN	18150
MARV_VP35	FU000419	P40938		2	sp|P40938|RFC3_HUMAN	356	RFC3_HUMAN	39160
MARV_VP35	FU000419	P24666		1	sp|P24666|PPAC_HUMAN	158	PPAC_HUMAN	17380
MARV_VP35	FU000419	P62244		16	sp|P62244|RS15A_HUMAN	130	RS15A_HUMAN	14300
MARV_VP35	FU000419	Q9H0D6		3	sp|Q9H0D6|XRN2_HUMAN	950	XRN2_HUMAN	104500
MARV_VP35	FU000419	P62829		17	sp|P62829|RL23_HUMAN	140	RL23_HUMAN	15400
MARV_VP35	FU000419	Q9BRJ6		13	sp|Q9BRJ6|CG050_HUMAN	194	CG050_HUMAN	21340
MARV_VP35	FU000419	P05386		10	sp|P05386|RLA1_HUMAN	114	RLA1_HUMAN	12540
MARV_VP35	FU000419	Q8WUA2		12	sp|Q8WUA2|PPIL4_HUMAN	492	PPIL4_HUMAN	54120
MARV_VP35	FU000419	Q8NFW8		2	sp|Q8NFW8|NEUA_HUMAN	434	NEUA_HUMAN	47740
MARV_VP35	FU000419	P62979		10	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
MARV_VP35	FU000419	Q5BKZ1		3	sp|Q5BKZ1|ZN326_HUMAN	582	ZN326_HUMAN	64020
MARV_VP35	FU000419	P35080		3	sp|P35080|PROF2_HUMAN	140	PROF2_HUMAN	15400
MARV_VP35	FU000419	Q14257		1	sp|Q14257|RCN2_HUMAN	317	RCN2_HUMAN	34870
MARV_VP35	FU000419	Q7Z5L9		10	sp|Q7Z5L9|I2BP2_HUMAN	587	I2BP2_HUMAN	64570
MARV_VP35	FU000419	P46777		46	sp|P46777|RL5_HUMAN	297	RL5_HUMAN	32670
MARV_VP35	FU000419	P62633		22	sp|P62633|CNBP_HUMAN	177	CNBP_HUMAN	19470
MARV_VP35	FU000419	P07910		14	sp|P07910|HNRPC_HUMAN	306	HNRPC_HUMAN	33660
MARV_VP35	FU000419	Q14980		5	sp|Q14980|NUMA1_HUMAN	2115	NUMA1_HUMAN	232650
MARV_VP35	FU000419	P16403		5	sp|P16403|H12_HUMAN	213	H12_HUMAN	23430
MARV_VP35	FU000419	Q9H857		1	sp|Q9H857|NT5D2_HUMAN	520	NT5D2_HUMAN	57200
MARV_VP35	FU000419	P11387		12	sp|P11387|TOP1_HUMAN	765	TOP1_HUMAN	84150
MARV_VP35	FU000419	P17026		1	sp|P17026|ZNF22_HUMAN	224	ZNF22_HUMAN	24640
MARV_VP35	FU000419	Q14677		2	sp|Q14677|EPN4_HUMAN	625	EPN4_HUMAN	68750
MARV_VP35	FU000419	Q9HCC0		30	sp|Q9HCC0|MCCB_HUMAN	563	MCCB_HUMAN	61930
MARV_VP35	FU000419	Q15417		12	sp|Q15417|CNN3_HUMAN	329	CNN3_HUMAN	36190
MARV_VP35	FU000419	Q12834		4	sp|Q12834|CDC20_HUMAN	499	CDC20_HUMAN	54890
MARV_VP35	FU000419	P55795		1	sp|P55795|HNRH2_HUMAN	449	HNRH2_HUMAN	49390
MARV_VP35	FU000419	Q9HCG8		2	sp|Q9HCG8|CWC22_HUMAN	908	CWC22_HUMAN	99880
MARV_VP35	FU000419	Q03701		20	sp|Q03701|CEBPZ_HUMAN	1054	CEBPZ_HUMAN	115940
MARV_VP35	FU000419	Q9H3J6		2	sp|Q9H3J6|CL065_HUMAN	166	CL065_HUMAN	18260
MARV_VP35	FU000419	P62861		7	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
MARV_VP35	FU000419	Q9NXE8		2	sp|Q9NXE8|CWC25_HUMAN	425	CWC25_HUMAN	46750
MARV_VP35	FU000419	Q9Y5S9		2	sp|Q9Y5S9|RBM8A_HUMAN	174	RBM8A_HUMAN	19140
MARV_VP35	FU000419	Q9BQE3		2	sp|Q9BQE3|TBA1C_HUMAN	449	TBA1C_HUMAN	49390
MARV_VP35	FU000419	P05165		50	sp|P05165|PCCA_HUMAN	728	PCCA_HUMAN	80080
MARV_VP35	FU000419	P61254		5	sp|P61254|RL26_HUMAN	145	RL26_HUMAN	15950
MARV_VP35	FU000419	P07195		2	sp|P07195|LDHB_HUMAN	334	LDHB_HUMAN	36740
MARV_VP35	FU000419	Q9Y221		4	sp|Q9Y221|NIP7_HUMAN	180	NIP7_HUMAN	19800
MARV_VP35	FU000419	P40926		2	sp|P40926|MDHM_HUMAN	338	MDHM_HUMAN	37180
MARV_VP35	FU000419	Q9BWJ5		1	sp|Q9BWJ5|SF3B5_HUMAN	86	SF3B5_HUMAN	9460
MARV_VP35	FU000419	Q8IWS0		18	sp|Q8IWS0|PHF6_HUMAN	365	PHF6_HUMAN	40150
MARV_VP35	FU000419	O75340		5	sp|O75340|PDCD6_HUMAN	191	PDCD6_HUMAN	21010
MARV_VP35	FU000419	Q02790		1	sp|Q02790|FKBP4_HUMAN	459	FKBP4_HUMAN	50490
MARV_VP35	FU000419	P15531		2	sp|P15531|NDKA_HUMAN	152	NDKA_HUMAN	16720
MARV_VP35	FU000419	Q9Y383		43	sp|Q9Y383|LC7L2_HUMAN	392	LC7L2_HUMAN	43120
MARV_VP35	FU000419	O43677		4	sp|O43677|NDUC1_HUMAN	76	NDUC1_HUMAN	8360
MARV_VP35	FU000419	Q9NYU2		1	sp|Q9NYU2|UGGG1_HUMAN	1555	UGGG1_HUMAN	171050
MARV_VP35	FU000419	P53597		2	sp|P53597|SUCA_HUMAN	346	SUCA_HUMAN	38060
MARV_VP35	FU000419	Q9Y421		2	sp|Q9Y421|FA32A_HUMAN	112	FA32A_HUMAN	12320
MARV_VP35	FU000419	Q9Y3B9		5	sp|Q9Y3B9|RRP15_HUMAN	282	RRP15_HUMAN	31020
MARV_VP35	FU000419	Q9BRP1		1	sp|Q9BRP1|PDD2L_HUMAN	358	PDD2L_HUMAN	39380
MARV_VP35	FU000419	Q92945		14	sp|Q92945|FUBP2_HUMAN	711	FUBP2_HUMAN	78210
MARV_VP35	FU000419	Q13868		3	sp|Q13868|EXOS2_HUMAN	293	EXOS2_HUMAN	32230
MARV_VP35	FU000419	P05388		18	sp|P05388|RLA0_HUMAN	317	RLA0_HUMAN	34870
MARV_VP35	FU000419	Q9HC38		3	sp|Q9HC38|GLOD4_HUMAN	313	GLOD4_HUMAN	34430
MARV_VP35	FU000419	Q92900		3	sp|Q92900|RENT1_HUMAN	1129	RENT1_HUMAN	124190
MARV_VP35	FU000419	Q8IZH2		4	sp|Q8IZH2|XRN1_HUMAN	1706	XRN1_HUMAN	187660
MARV_VP35	FU000419	P11940		14	sp|P11940|PABP1_HUMAN	636	PABP1_HUMAN	69960
MARV_VP35	FU000419	Q9Y5B9		2	sp|Q9Y5B9|SP16H_HUMAN	1047	SP16H_HUMAN	115170
MARV_VP35	FU000419	Q9Y3T9		9	sp|Q9Y3T9|NOC2L_HUMAN	749	NOC2L_HUMAN	82390
MARV_VP35	FU000419	Q9BRX2		12	sp|Q9BRX2|PELO_HUMAN	385	PELO_HUMAN	42350
MARV_VP35	FU000419	P62701		23	sp|P62701|RS4X_HUMAN	263	RS4X_HUMAN	28930
MARV_VP35	FU000419	Q99497		51	sp|Q99497|PARK7_HUMAN	189	PARK7_HUMAN	20790
MARV_VP35	FU000419	Q5VTB9		5	sp|Q5VTB9|RN220_HUMAN	566	RN220_HUMAN	62260
MARV_VP35	FU000419	Q7Z7K6		3	sp|Q7Z7K6|CENPV_HUMAN	275	CENPV_HUMAN	30250
MARV_VP35	FU000419	P62266		15	sp|P62266|RS23_HUMAN	143	RS23_HUMAN	15730
MARV_VP35	FU000419	P00558		2	sp|P00558|PGK1_HUMAN	417	PGK1_HUMAN	45870
MARV_VP35	FU000419	Q9H501		1	sp|Q9H501|ESF1_HUMAN	851	ESF1_HUMAN	93610
MARV_VP35	FU000419	Q9NX58		16	sp|Q9NX58|LYAR_HUMAN	379	LYAR_HUMAN	41690
MARV_VP35	FU000419	Q14061		5	sp|Q14061|COX17_HUMAN	63	COX17_HUMAN	6930
MARV_VP35	FU000419	O95232		19	sp|O95232|LC7L3_HUMAN	432	LC7L3_HUMAN	47520
MARV_VP35	FU000419	Q9P270		1	sp|Q9P270|SLAI2_HUMAN	581	SLAI2_HUMAN	63910
MARV_VP35	FU000419	P28070		1	sp|P28070|PSB4_HUMAN	264	PSB4_HUMAN	29040
MARV_VP35	FU000419	P52926		1	sp|P52926|HMGA2_HUMAN	109	HMGA2_HUMAN	11990
MARV_VP35	FU000419	Q2TBE0		5	sp|Q2TBE0|C19L2_HUMAN	894	C19L2_HUMAN	98340
MARV_VP35	FU000419	O00483		3	sp|O00483|NDUA4_HUMAN	81	NDUA4_HUMAN	8910
MARV_VP35	FU000419	Q5SSJ5		5	sp|Q5SSJ5|HP1B3_HUMAN	553	HP1B3_HUMAN	60830
MARV_VP35	FU000419	Q9H7E9		4	sp|Q9H7E9|CH033_HUMAN	229	CH033_HUMAN	25190
MARV_VP35	FU000419	Q8IZQ5		1	sp|Q8IZQ5|SELH_HUMAN	122	SELH_HUMAN	13420
MARV_VP35	FU000419	Q9BQ39		3	sp|Q9BQ39|DDX50_HUMAN	737	DDX50_HUMAN	81070
MARV_VP35	FU000419	O76021		35	sp|O76021|RL1D1_HUMAN	490	RL1D1_HUMAN	53900
MARV_VP35	FU000419	P51114		5	sp|P51114|FXR1_HUMAN	621	FXR1_HUMAN	68310
MARV_VP35	FU000419	Q8NBS9		7	sp|Q8NBS9|TXND5_HUMAN	432	TXND5_HUMAN	47520
MARV_VP35	FU000419	Q99623		2	sp|Q99623|PHB2_HUMAN	299	PHB2_HUMAN	32890
MARV_VP35	FU000419	P19338		60	sp|P19338|NUCL_HUMAN	710	NUCL_HUMAN	78100
MARV_VP35	FU000419	Q16629		1	sp|Q16629|SRSF7_HUMAN	238	SRSF7_HUMAN	26180
MARV_VP35	FU000419	Q9Y2S6		5	sp|Q9Y2S6|TMA7_HUMAN	64	TMA7_HUMAN	7040
MARV_VP35	FU000419	Q15084		5	sp|Q15084|PDIA6_HUMAN	440	PDIA6_HUMAN	48400
MARV_VP35	FU000419	Q9Y2W1		1	sp|Q9Y2W1|TR150_HUMAN	955	TR150_HUMAN	105050
MARV_VP35	FU000419	Q9Y6M1		1	sp|Q9Y6M1|IF2B2_HUMAN	599	IF2B2_HUMAN	65890
MARV_VP35	FU000419	Q15233		3	sp|Q15233|NONO_HUMAN	471	NONO_HUMAN	51810
MARV_VP35	FU000419	O60506		6	sp|O60506|HNRPQ_HUMAN	623	HNRPQ_HUMAN	68530
MARV_VP35	FU000419	Q9Y3D2		2	sp|Q9Y3D2|MSRB2_HUMAN	182	MSRB2_HUMAN	20020
MARV_VP35	FU000419	Q14686		3	sp|Q14686|NCOA6_HUMAN	2063	NCOA6_HUMAN	226930
MARV_VP35	FU000419	Q8WZ42		1	sp|Q8WZ42|TITIN_HUMAN	34350	TITIN_HUMAN	3778500
MARV_VP35	FU000419	P62937		18	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
MARV_VP35	FU000419	Q15287		4	sp|Q15287|RNPS1_HUMAN	305	RNPS1_HUMAN	33550
MARV_VP35	FU000419	Q9H307		3	sp|Q9H307|PININ_HUMAN	717	PININ_HUMAN	78870
MARV_VP35	FU000419	O43684		6	sp|O43684|BUB3_HUMAN	328	BUB3_HUMAN	36080
MARV_VP35	FU000419	P62805		18	sp|P62805|H4_HUMAN	103	H4_HUMAN	11330
MARV_VP35	FU000419	Q86UK7		2	sp|Q86UK7|ZN598_HUMAN	904	ZN598_HUMAN	99440
MARV_VP35	FU000419	Q3B726		1	sp|Q3B726|RPA43_HUMAN	338	RPA43_HUMAN	37180
MARV_VP35	FU000419	Q96EY1		1	sp|Q96EY1|DNJA3_HUMAN	480	DNJA3_HUMAN	52800
MARV_VP35	FU000419	P62906		40	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
MARV_VP35	FU000419	Q99729		1	sp|Q99729|ROAA_HUMAN	332	ROAA_HUMAN	36520
MARV_VP35	FU000419	P67809		23	sp|P67809|YBOX1_HUMAN	324	YBOX1_HUMAN	35640
MARV_VP35	FU000419	O75400		4	sp|O75400|PR40A_HUMAN	957	PR40A_HUMAN	105270
MARV_VP35	FU000419	Q9NRW3		2	sp|Q9NRW3|ABC3C_HUMAN	190	ABC3C_HUMAN	20900
MARV_VP35	FU000419	Q13151		4	sp|Q13151|ROA0_HUMAN	305	ROA0_HUMAN	33550
MARV_VP35	FU000419	P18621		32	sp|P18621|RL17_HUMAN	184	RL17_HUMAN	20240
MARV_VP35	FU000419	P60866		11	sp|P60866|RS20_HUMAN	119	RS20_HUMAN	13090
MARV_VP35	FU000419	Q13310		4	sp|Q13310|PABP4_HUMAN	644	PABP4_HUMAN	70840
MARV_VP35	FU000419	P35637		3	sp|P35637|FUS_HUMAN	526	FUS_HUMAN	57860
MARV_VP35	FU000419	P26583		15	sp|P26583|HMGB2_HUMAN	209	HMGB2_HUMAN	22990
MARV_VP35	FU000419	P47756		2	sp|P47756|CAPZB_HUMAN	277	CAPZB_HUMAN	30470
