id	ms_uniprot_ac	BAIT	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
FU000431	P51858	Vector		3	sp|P51858|HDGF_HUMAN	240	HDGF_HUMAN	26400
FU000431	P52272	Vector		1	sp|P52272|HNRPM_HUMAN	730	HNRPM_HUMAN	80300
FU000431	P52597	Vector		4	sp|P52597|HNRPF_HUMAN	415	HNRPF_HUMAN	45650
FU000431	P52907	Vector		3	sp|P52907|CAZA1_HUMAN	286	CAZA1_HUMAN	31460
FU000431	P52926	Vector		2	sp|P52926|HMGA2_HUMAN	109	HMGA2_HUMAN	11990
FU000431	P53350	Vector		1	sp|P53350|PLK1_HUMAN	603	PLK1_HUMAN	66330
FU000431	P53384	Vector		2	sp|P53384|NUBP1_HUMAN	320	NUBP1_HUMAN	35200
FU000431	P53999	Vector		24	sp|P53999|TCP4_HUMAN	127	TCP4_HUMAN	13970
FU000431	P54886	Vector		3	sp|P54886|P5CS_HUMAN	795	P5CS_HUMAN	87450
FU000431	P55081	Vector		9	sp|P55081|MFAP1_HUMAN	439	MFAP1_HUMAN	48290
FU000431	P55145	Vector		2	sp|P55145|MANF_HUMAN	182	MANF_HUMAN	20020
FU000431	P55769	Vector		3	sp|P55769|NH2L1_HUMAN	128	NH2L1_HUMAN	14080
FU000431	P55789	Vector		1	sp|P55789|ALR_HUMAN	205	ALR_HUMAN	22550
FU000431	P56270	Vector		5	sp|P56270|MAZ_HUMAN	477	MAZ_HUMAN	52470
FU000431	P57060	Vector		2	sp|P57060|RWD2B_HUMAN	319	RWD2B_HUMAN	35090
FU000431	P58546	Vector		3	sp|P58546|MTPN_HUMAN	118	MTPN_HUMAN	12980
FU000431	P60468	Vector		1	sp|P60468|SC61B_HUMAN	96	SC61B_HUMAN	10560
FU000431	P60866	Vector		14	sp|P60866|RS20_HUMAN	119	RS20_HUMAN	13090
FU000431	P60981	Vector		2	sp|P60981|DEST_HUMAN	165	DEST_HUMAN	18150
FU000431	P61221	Vector		2	sp|P61221|ABCE1_HUMAN	599	ABCE1_HUMAN	65890
FU000431	P61247	Vector		1	sp|P61247|RS3A_HUMAN	264	RS3A_HUMAN	29040
FU000431	P61513	Vector		7	sp|P61513|RL37A_HUMAN	92	RL37A_HUMAN	10120
FU000431	P61978	Vector		13	sp|P61978|HNRPK_HUMAN	463	HNRPK_HUMAN	50930
FU000431	P62081	Vector		6	sp|P62081|RS7_HUMAN	194	RS7_HUMAN	21340
FU000431	P62241	Vector		2	sp|P62241|RS8_HUMAN	208	RS8_HUMAN	22880
FU000431	P62244	Vector		1	sp|P62244|RS15A_HUMAN	130	RS15A_HUMAN	14300
FU000431	P62249	Vector		9	sp|P62249|RS16_HUMAN	146	RS16_HUMAN	16060
FU000431	P62258	Vector		1	sp|P62258|1433E_HUMAN	255	1433E_HUMAN	28050
FU000431	P62263	Vector		6	sp|P62263|RS14_HUMAN	151	RS14_HUMAN	16610
FU000431	P62266	Vector		5	sp|P62266|RS23_HUMAN	143	RS23_HUMAN	15730
FU000431	P62269	Vector		6	sp|P62269|RS18_HUMAN	152	RS18_HUMAN	16720
FU000431	P62273	Vector		3	sp|P62273|RS29_HUMAN	56	RS29_HUMAN	6160
FU000431	P62280	Vector		8	sp|P62280|RS11_HUMAN	158	RS11_HUMAN	17380
FU000431	P62306	Vector		2	sp|P62306|RUXF_HUMAN	86	RUXF_HUMAN	9460
FU000431	P62633	Vector		19	sp|P62633|CNBP_HUMAN	177	CNBP_HUMAN	19470
FU000431	P62701	Vector		4	sp|P62701|RS4X_HUMAN	263	RS4X_HUMAN	28930
FU000431	P62750	Vector		1	sp|P62750|RL23A_HUMAN	156	RL23A_HUMAN	17160
FU000431	P62805	Vector		1	sp|P62805|H4_HUMAN	103	H4_HUMAN	11330
FU000431	P62826	Vector		7	sp|P62826|RAN_HUMAN	216	RAN_HUMAN	23760
FU000431	P62829	Vector		20	sp|P62829|RL23_HUMAN	140	RL23_HUMAN	15400
FU000431	P62847	Vector		2	sp|P62847|RS24_HUMAN	133	RS24_HUMAN	14630
FU000431	P62851	Vector		8	sp|P62851|RS25_HUMAN	125	RS25_HUMAN	13750
FU000431	P62857	Vector		4	sp|P62857|RS28_HUMAN	69	RS28_HUMAN	7590
FU000431	P62861	Vector		6	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
FU000431	P62888	Vector		16	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
FU000431	P62913	Vector		12	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
FU000431	P62937	Vector		17	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
FU000431	P62942	Vector		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
FU000431	P62979	Vector		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
FU000431	P62987	Vector		3	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
FU000431	P62993	Vector		2	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
FU000431	P63104	Vector		1	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
FU000431	P63173	Vector		35	sp|P63173|RL38_HUMAN	70	RL38_HUMAN	7700
FU000431	P63220	Vector		6	sp|P63220|RS21_HUMAN	83	RS21_HUMAN	9130
FU000431	P63244	Vector		1	sp|P63244|RACK1_HUMAN	317	RACK1_HUMAN	34870
FU000431	P68036	Vector		2	sp|P68036|UB2L3_HUMAN	154	UB2L3_HUMAN	16940
FU000431	P68104	Vector		2	sp|P68104|EF1A1_HUMAN	462	EF1A1_HUMAN	50820
FU000431	P78346	Vector		2	sp|P78346|RPP30_HUMAN	268	RPP30_HUMAN	29480
FU000431	P78549	Vector		1	sp|P78549|NTH_HUMAN	312	NTH_HUMAN	34320
FU000431	P82912	Vector		1	sp|P82912|RT11_HUMAN	194	RT11_HUMAN	21340
FU000431	P83731	Vector		4	sp|P83731|RL24_HUMAN	157	RL24_HUMAN	17270
FU000431	P83881	Vector		1	sp|P83881|RL36A_HUMAN	106	RL36A_HUMAN	11660
FU000431	P84090	Vector		4	sp|P84090|ERH_HUMAN	104	ERH_HUMAN	11440
FU000431	P84098	Vector		2	sp|P84098|RL19_HUMAN	196	RL19_HUMAN	21560
FU000431	P84101	Vector		2	sp|P84101|SERF2_HUMAN	59	SERF2_HUMAN	6490
FU000431	P84103	Vector		15	sp|P84103|SRSF3_HUMAN	164	SRSF3_HUMAN	18040
FU000431	P99999	Vector		1	sp|P99999|CYC_HUMAN	105	CYC_HUMAN	11550
FU000431	Q00013	Vector		2	sp|Q00013|EM55_HUMAN	466	EM55_HUMAN	51260
FU000431	Q00325	Vector		3	sp|Q00325|MPCP_HUMAN	362	MPCP_HUMAN	39820
FU000431	Q00535	Vector		1	sp|Q00535|CDK5_HUMAN	292	CDK5_HUMAN	32120
FU000431	Q00688	Vector		1	sp|Q00688|FKBP3_HUMAN	224	FKBP3_HUMAN	24640
FU000431	Q01105	Vector		4	sp|Q01105|SET_HUMAN	290	SET_HUMAN	31900
FU000431	Q01130	Vector		7	sp|Q01130|SRSF2_HUMAN	221	SRSF2_HUMAN	24310
FU000431	Q01813	Vector		1	sp|Q01813|PFKAP_HUMAN	784	PFKAP_HUMAN	86240
FU000431	Q01844	Vector		15	sp|Q01844|EWS_HUMAN	656	EWS_HUMAN	72160
FU000431	Q02978	Vector		1	sp|Q02978|M2OM_HUMAN	314	M2OM_HUMAN	34540
FU000431	Q04837	Vector		2	sp|Q04837|SSBP_HUMAN	148	SSBP_HUMAN	16280
FU000431	Q05519	Vector		6	sp|Q05519|SRS11_HUMAN	484	SRS11_HUMAN	53240
FU000431	Q06124	Vector		2	sp|Q06124|PTN11_HUMAN	597	PTN11_HUMAN	65670
FU000431	Q06830	Vector		8	sp|Q06830|PRDX1_HUMAN	199	PRDX1_HUMAN	21890
FU000431	Q07021	Vector		1	sp|Q07021|C1QBP_HUMAN	282	C1QBP_HUMAN	31020
FU000431	Q07955	Vector		4	sp|Q07955|SRSF1_HUMAN	248	SRSF1_HUMAN	27280
FU000431	Q13085	Vector		261	sp|Q13085|ACACA_HUMAN	2346	ACACA_HUMAN	258060
FU000431	Q13263	Vector		2	sp|Q13263|TIF1B_HUMAN	835	TIF1B_HUMAN	91850
FU000431	Q13332	Vector		2	sp|Q13332|PTPRS_HUMAN	1948	PTPRS_HUMAN	214280
FU000431	Q13428	Vector		4	sp|Q13428|TCOF_HUMAN	1488	TCOF_HUMAN	163680
FU000431	Q13442	Vector		13	sp|Q13442|HAP28_HUMAN	181	HAP28_HUMAN	19910
FU000431	Q13523	Vector		1	sp|Q13523|PRP4B_HUMAN	1007	PRP4B_HUMAN	110770
FU000431	Q13526	Vector		8	sp|Q13526|PIN1_HUMAN	163	PIN1_HUMAN	17930
FU000431	Q13541	Vector		4	sp|Q13541|4EBP1_HUMAN	118	4EBP1_HUMAN	12980
FU000431	Q13572	Vector		1	sp|Q13572|ITPK1_HUMAN	414	ITPK1_HUMAN	45540
FU000431	Q13642	Vector		6	sp|Q13642|FHL1_HUMAN	323	FHL1_HUMAN	35530
FU000431	Q14061	Vector		6	sp|Q14061|COX17_HUMAN	63	COX17_HUMAN	6930
FU000431	Q14135	Vector		1	sp|Q14135|VGLL4_HUMAN	290	VGLL4_HUMAN	31900
FU000431	Q14247	Vector		11	sp|Q14247|SRC8_HUMAN	550	SRC8_HUMAN	60500
FU000431	Q14331	Vector		8	sp|Q14331|FRG1_HUMAN	258	FRG1_HUMAN	28380
FU000431	Q14498	Vector		38	sp|Q14498|RBM39_HUMAN	530	RBM39_HUMAN	58300
FU000431	Q14554	Vector		1	sp|Q14554|PDIA5_HUMAN	519	PDIA5_HUMAN	57090
FU000431	Q14657	Vector		1	sp|Q14657|LAGE3_HUMAN	143	LAGE3_HUMAN	15730
FU000431	Q14677	Vector		1	sp|Q14677|EPN4_HUMAN	625	EPN4_HUMAN	68750
FU000431	Q14686	Vector		1	sp|Q14686|NCOA6_HUMAN	2063	NCOA6_HUMAN	226930
FU000431	Q14807	Vector		4	sp|Q14807|KIF22_HUMAN	665	KIF22_HUMAN	73150
FU000431	Q14978	Vector		2	sp|Q14978|NOLC1_HUMAN	699	NOLC1_HUMAN	76890
FU000431	Q15056	Vector		1	sp|Q15056|IF4H_HUMAN	248	IF4H_HUMAN	27280
FU000431	Q15084	Vector		7	sp|Q15084|PDIA6_HUMAN	440	PDIA6_HUMAN	48400
FU000431	Q15181	Vector		2	sp|Q15181|IPYR_HUMAN	289	IPYR_HUMAN	31790
FU000431	Q15233	Vector		2	sp|Q15233|NONO_HUMAN	471	NONO_HUMAN	51810
FU000431	Q15365	Vector		18	sp|Q15365|PCBP1_HUMAN	356	PCBP1_HUMAN	39160
FU000431	Q15366	Vector		11	sp|Q15366|PCBP2_HUMAN	365	PCBP2_HUMAN	40150
FU000431	Q15393	Vector		1	sp|Q15393|SF3B3_HUMAN	1217	SF3B3_HUMAN	133870
FU000431	Q15417	Vector		9	sp|Q15417|CNN3_HUMAN	329	CNN3_HUMAN	36190
FU000431	Q15464	Vector		4	sp|Q15464|SHB_HUMAN	509	SHB_HUMAN	55990
FU000431	Q15637	Vector		21	sp|Q15637|SF01_HUMAN	639	SF01_HUMAN	70290
FU000431	Q15654	Vector		3	sp|Q15654|TRIP6_HUMAN	476	TRIP6_HUMAN	52360
FU000431	Q16527	Vector		20	sp|Q16527|CSRP2_HUMAN	193	CSRP2_HUMAN	21230
FU000431	Q16630	Vector		9	sp|Q16630|CPSF6_HUMAN	551	CPSF6_HUMAN	60610
FU000431	Q16775	Vector		2	sp|Q16775|GLO2_HUMAN	308	GLO2_HUMAN	33880
FU000431	Q2TBE0	Vector		4	sp|Q2TBE0|C19L2_HUMAN	894	C19L2_HUMAN	98340
FU000431	Q3B726	Vector		2	sp|Q3B726|RPA43_HUMAN	338	RPA43_HUMAN	37180
FU000431	Q3MHD2	Vector		2	sp|Q3MHD2|LSM12_HUMAN	195	LSM12_HUMAN	21450
FU000431	Q3ZCM7	Vector		6	sp|Q3ZCM7|TBB8_HUMAN	444	TBB8_HUMAN	48840
FU000431	Q4KMP7	Vector		1	sp|Q4KMP7|TB10B_HUMAN	808	TB10B_HUMAN	88880
FU000431	Q4VCS5	Vector		2	sp|Q4VCS5|AMOT_HUMAN	1084	AMOT_HUMAN	119240
FU000431	Q5BKY9	Vector		7	sp|Q5BKY9|F133B_HUMAN	247	F133B_HUMAN	27170
FU000431	Q5HYJ3	Vector		1	sp|Q5HYJ3|FA76B_HUMAN	339	FA76B_HUMAN	37290
FU000431	Q5T440	Vector		8	sp|Q5T440|CAF17_HUMAN	356	CAF17_HUMAN	39160
FU000431	Q5VTB9	Vector		5	sp|Q5VTB9|RN220_HUMAN	566	RN220_HUMAN	62260
FU000431	Q5VTL8	Vector		17	sp|Q5VTL8|PR38B_HUMAN	546	PR38B_HUMAN	60060
FU000431	Q66PJ3	Vector		4	sp|Q66PJ3|AR6P4_HUMAN	421	AR6P4_HUMAN	46310
FU000431	Q6DCA0	Vector		3	sp|Q6DCA0|AMERL_HUMAN	310	AMERL_HUMAN	34100
FU000431	Q6FI81	Vector		13	sp|Q6FI81|CPIN1_HUMAN	312	CPIN1_HUMAN	34320
FU000431	Q6KC79	Vector		3	sp|Q6KC79|NIPBL_HUMAN	2804	NIPBL_HUMAN	308440
FU000431	Q6NTE8	Vector		1	sp|Q6NTE8|MRNIP_HUMAN	343	MRNIP_HUMAN	37730
FU000431	Q6P087	Vector		3	sp|Q6P087|RUSD3_HUMAN	351	RUSD3_HUMAN	38610
FU000431	Q6P1L8	Vector		8	sp|Q6P1L8|RM14_HUMAN	145	RM14_HUMAN	15950
FU000431	Q6P5R6	Vector		6	sp|Q6P5R6|RL22L_HUMAN	122	RL22L_HUMAN	13420
FU000431	Q70Z53	Vector		7	sp|Q70Z53|F10C1_HUMAN	315	F10C1_HUMAN	34650
FU000431	Q71UM5	Vector		5	sp|Q71UM5|RS27L_HUMAN	84	RS27L_HUMAN	9240
FU000431	Q7L014	Vector		11	sp|Q7L014|DDX46_HUMAN	1031	DDX46_HUMAN	113410
FU000431	Q7L3T8	Vector		3	sp|Q7L3T8|SYPM_HUMAN	475	SYPM_HUMAN	52250
FU000431	Q7L4I2	Vector		15	sp|Q7L4I2|RSRC2_HUMAN	434	RSRC2_HUMAN	47740
FU000431	Q7Z417	Vector		3	sp|Q7Z417|NUFP2_HUMAN	695	NUFP2_HUMAN	76450
FU000431	Q7Z5L9	Vector		9	sp|Q7Z5L9|I2BP2_HUMAN	587	I2BP2_HUMAN	64570
FU000431	Q7Z739	Vector		2	sp|Q7Z739|YTHD3_HUMAN	585	YTHD3_HUMAN	64350
FU000431	Q7Z7K0	Vector		3	sp|Q7Z7K0|COXM1_HUMAN	106	COXM1_HUMAN	11660
FU000431	Q86SX6	Vector		3	sp|Q86SX6|GLRX5_HUMAN	157	GLRX5_HUMAN	17270
FU000431	Q86U28	Vector		1	sp|Q86U28|ISCA2_HUMAN	154	ISCA2_HUMAN	16940
FU000431	Q86U90	Vector		6	sp|Q86U90|YRDC_HUMAN	279	YRDC_HUMAN	30690
FU000431	Q86UK7	Vector		3	sp|Q86UK7|ZN598_HUMAN	904	ZN598_HUMAN	99440
FU000431	Q86UP2	Vector		2	sp|Q86UP2|KTN1_HUMAN	1357	KTN1_HUMAN	149270
FU000431	Q86WR7	Vector		1	sp|Q86WR7|PRSR2_HUMAN	435	PRSR2_HUMAN	47850
FU000431	Q86WW8	Vector		1	sp|Q86WW8|COA5_HUMAN	74	COA5_HUMAN	8140
FU000431	Q86WX3	Vector		1	sp|Q86WX3|AROS_HUMAN	136	AROS_HUMAN	14960
FU000431	Q86X55	Vector		1	sp|Q86X55|CARM1_HUMAN	608	CARM1_HUMAN	66880
FU000431	Q8IWQ3	Vector		6	sp|Q8IWQ3|BRSK2_HUMAN	736	BRSK2_HUMAN	80960
FU000431	Q8IWS0	Vector		22	sp|Q8IWS0|PHF6_HUMAN	365	PHF6_HUMAN	40150
FU000431	Q8IWX8	Vector		29	sp|Q8IWX8|CHERP_HUMAN	916	CHERP_HUMAN	100760
FU000431	Q8IXB1	Vector		22	sp|Q8IXB1|DJC10_HUMAN	793	DJC10_HUMAN	87230
FU000431	Q8IY67	Vector		6	sp|Q8IY67|RAVR1_HUMAN	606	RAVR1_HUMAN	66660
FU000431	Q8IYB3	Vector		2	sp|Q8IYB3|SRRM1_HUMAN	904	SRRM1_HUMAN	99440
FU000431	Q8IYL3	Vector		1	sp|Q8IYL3|CA174_HUMAN	243	CA174_HUMAN	26730
FU000431	Q8IYN2	Vector		1	sp|Q8IYN2|TCAL8_HUMAN	117	TCAL8_HUMAN	12870
FU000431	Q8IZQ5	Vector		2	sp|Q8IZQ5|SELH_HUMAN	122	SELH_HUMAN	13420
FU000431	Q8N1G4	Vector		3	sp|Q8N1G4|LRC47_HUMAN	583	LRC47_HUMAN	64130
FU000431	Q8N5F7	Vector		3	sp|Q8N5F7|NKAP_HUMAN	415	NKAP_HUMAN	45650
FU000431	Q8N684	Vector		2	sp|Q8N684|CPSF7_HUMAN	471	CPSF7_HUMAN	51810
FU000431	Q8N6N3	Vector		1	sp|Q8N6N3|CA052_HUMAN	182	CA052_HUMAN	20020
FU000431	Q8N9Q2	Vector		20	sp|Q8N9Q2|SR1IP_HUMAN	155	SR1IP_HUMAN	17050
FU000431	Q8NAV1	Vector		5	sp|Q8NAV1|PR38A_HUMAN	312	PR38A_HUMAN	34320
FU000431	Q8NBS9	Vector		14	sp|Q8NBS9|TXND5_HUMAN	432	TXND5_HUMAN	47520
FU000431	Q8NC51	Vector		8	sp|Q8NC51|PAIRB_HUMAN	408	PAIRB_HUMAN	44880
FU000431	Q8ND56	Vector		2	sp|Q8ND56|LS14A_HUMAN	463	LS14A_HUMAN	50930
FU000431	Q8NE71	Vector		11	sp|Q8NE71|ABCF1_HUMAN	845	ABCF1_HUMAN	92950
FU000431	Q8NEZ5	Vector		6	sp|Q8NEZ5|FBX22_HUMAN	403	FBX22_HUMAN	44330
FU000431	Q8NFW8	Vector		1	sp|Q8NFW8|NEUA_HUMAN	434	NEUA_HUMAN	47740
FU000431	Q8TA86	Vector		29	sp|Q8TA86|RP9_HUMAN	221	RP9_HUMAN	24310
FU000431	Q8TAV0	Vector		2	sp|Q8TAV0|FA76A_HUMAN	307	FA76A_HUMAN	33770
FU000431	Q8WUA2	Vector		12	sp|Q8WUA2|PPIL4_HUMAN	492	PPIL4_HUMAN	54120
FU000431	Q8WVK2	Vector		29	sp|Q8WVK2|SNR27_HUMAN	155	SNR27_HUMAN	17050
FU000431	Q8WWM7	Vector		4	sp|Q8WWM7|ATX2L_HUMAN	1075	ATX2L_HUMAN	118250
FU000431	Q92499	Vector		1	sp|Q92499|DDX1_HUMAN	740	DDX1_HUMAN	81400
FU000431	Q92841	Vector		12	sp|Q92841|DDX17_HUMAN	729	DDX17_HUMAN	80190
FU000431	Q92945	Vector		12	sp|Q92945|FUBP2_HUMAN	711	FUBP2_HUMAN	78210
FU000431	Q96C57	Vector		1	sp|Q96C57|CL043_HUMAN	262	CL043_HUMAN	28820
FU000431	Q96CP2	Vector		1	sp|Q96CP2|FWCH2_HUMAN	140	FWCH2_HUMAN	15400
FU000431	Q96CT7	Vector		7	sp|Q96CT7|CC124_HUMAN	223	CC124_HUMAN	24530
FU000431	Q96E40	Vector		1	sp|Q96E40|SACA9_HUMAN	222	SACA9_HUMAN	24420
FU000431	Q96EI5	Vector		3	sp|Q96EI5|TCAL4_HUMAN	215	TCAL4_HUMAN	23650
FU000431	Q96EP5	Vector		1	sp|Q96EP5|DAZP1_HUMAN	407	DAZP1_HUMAN	44770
FU000431	Q96EY4	Vector		8	sp|Q96EY4|TMA16_HUMAN	203	TMA16_HUMAN	22330
FU000431	Q96F45	Vector		1	sp|Q96F45|ZN503_HUMAN	646	ZN503_HUMAN	71060
FU000431	Q96H79	Vector		9	sp|Q96H79|ZCCHL_HUMAN	300	ZCCHL_HUMAN	33000
FU000431	Q96I24	Vector		44	sp|Q96I24|FUBP3_HUMAN	572	FUBP3_HUMAN	62920
FU000431	Q96I25	Vector		27	sp|Q96I25|SPF45_HUMAN	401	SPF45_HUMAN	44110
FU000431	Q96IZ7	Vector		3	sp|Q96IZ7|RSRC1_HUMAN	334	RSRC1_HUMAN	36740
FU000431	Q96J01	Vector		2	sp|Q96J01|THOC3_HUMAN	351	THOC3_HUMAN	38610
FU000431	Q96LB3	Vector		3	sp|Q96LB3|IFT74_HUMAN	600	IFT74_HUMAN	66000
FU000431	Q96RQ3	Vector		53	sp|Q96RQ3|MCCA_HUMAN	725	MCCA_HUMAN	79750
FU000431	Q96T17	Vector		6	sp|Q96T17|MA7D2_HUMAN	732	MA7D2_HUMAN	80520
FU000431	Q99439	Vector		3	sp|Q99439|CNN2_HUMAN	309	CNN2_HUMAN	33990
FU000431	Q99497	Vector		52	sp|Q99497|PARK7_HUMAN	189	PARK7_HUMAN	20790
FU000431	Q99623	Vector		2	sp|Q99623|PHB2_HUMAN	299	PHB2_HUMAN	32890
FU000431	Q99714	Vector		1	sp|Q99714|HCD2_HUMAN	261	HCD2_HUMAN	28710
FU000431	Q9BQE3	Vector		3	sp|Q9BQE3|TBA1C_HUMAN	449	TBA1C_HUMAN	49390
FU000431	Q9BRJ7	Vector		5	sp|Q9BRJ7|TIRR_HUMAN	211	TIRR_HUMAN	23210
FU000431	Q9BRP1	Vector		4	sp|Q9BRP1|PDD2L_HUMAN	358	PDD2L_HUMAN	39380
FU000431	Q9BRX2	Vector		12	sp|Q9BRX2|PELO_HUMAN	385	PELO_HUMAN	42350
FU000431	Q9BSD7	Vector		6	sp|Q9BSD7|NTPCR_HUMAN	190	NTPCR_HUMAN	20900
FU000431	Q9BTE3	Vector		1	sp|Q9BTE3|MCMBP_HUMAN	642	MCMBP_HUMAN	70620
FU000431	Q9BTE7	Vector		4	sp|Q9BTE7|DCNL5_HUMAN	237	DCNL5_HUMAN	26070
FU000431	Q9BU76	Vector		16	sp|Q9BU76|MMTA2_HUMAN	263	MMTA2_HUMAN	28930
FU000431	Q9BW19	Vector		2	sp|Q9BW19|KIFC1_HUMAN	673	KIFC1_HUMAN	74030
FU000431	Q9BWE0	Vector		1	sp|Q9BWE0|REPI1_HUMAN	567	REPI1_HUMAN	62370
FU000431	Q9BWS9	Vector		1	sp|Q9BWS9|CHID1_HUMAN	393	CHID1_HUMAN	43230
FU000431	Q9BY42	Vector		2	sp|Q9BY42|RTF2_HUMAN	306	RTF2_HUMAN	33660
FU000431	Q9BYB4	Vector		6	sp|Q9BYB4|GNB1L_HUMAN	327	GNB1L_HUMAN	35970
FU000431	Q9BYC8	Vector		4	sp|Q9BYC8|RM32_HUMAN	188	RM32_HUMAN	20680
FU000431	Q9GZP4	Vector		6	sp|Q9GZP4|PITH1_HUMAN	211	PITH1_HUMAN	23210
FU000431	Q9GZT9	Vector		2	sp|Q9GZT9|EGLN1_HUMAN	426	EGLN1_HUMAN	46860
FU000431	Q9H0S4	Vector		1	sp|Q9H0S4|DDX47_HUMAN	455	DDX47_HUMAN	50050
FU000431	Q9H1K1	Vector		1	sp|Q9H1K1|ISCU_HUMAN	167	ISCU_HUMAN	18370
FU000431	Q9H257	Vector		1	sp|Q9H257|CARD9_HUMAN	536	CARD9_HUMAN	58960
FU000431	Q9H2K0	Vector		2	sp|Q9H2K0|IF3M_HUMAN	278	IF3M_HUMAN	30580
FU000431	Q9H2U1	Vector		1	sp|Q9H2U1|DHX36_HUMAN	1008	DHX36_HUMAN	110880
FU000431	Q9H2U2	Vector		1	sp|Q9H2U2|IPYR2_HUMAN	334	IPYR2_HUMAN	36740
FU000431	Q9H3J6	Vector		1	sp|Q9H3J6|CL065_HUMAN	166	CL065_HUMAN	18260
FU000431	Q9H3K6	Vector		9	sp|Q9H3K6|BOLA2_HUMAN	86	BOLA2_HUMAN	9460
FU000431	Q9H7C9	Vector		1	sp|Q9H7C9|AAMDC_HUMAN	122	AAMDC_HUMAN	13420
FU000431	Q9H7E9	Vector		1	sp|Q9H7E9|CH033_HUMAN	229	CH033_HUMAN	25190
FU000431	Q9H857	Vector		3	sp|Q9H857|NT5D2_HUMAN	520	NT5D2_HUMAN	57200
FU000431	Q9H910	Vector		5	sp|Q9H910|JUPI2_HUMAN	190	JUPI2_HUMAN	20900
FU000431	Q9H9A6	Vector		3	sp|Q9H9A6|LRC40_HUMAN	602	LRC40_HUMAN	66220
FU000431	Q9HA64	Vector		5	sp|Q9HA64|KT3K_HUMAN	309	KT3K_HUMAN	33990
FU000431	Q9HB71	Vector		12	sp|Q9HB71|CYBP_HUMAN	228	CYBP_HUMAN	25080
FU000431	Q9HC38	Vector		4	sp|Q9HC38|GLOD4_HUMAN	313	GLOD4_HUMAN	34430
FU000431	Q9HCC0	Vector		41	sp|Q9HCC0|MCCB_HUMAN	563	MCCB_HUMAN	61930
FU000431	Q9HCG8	Vector		3	sp|Q9HCG8|CWC22_HUMAN	908	CWC22_HUMAN	99880
FU000431	Q9HCJ3	Vector		1	sp|Q9HCJ3|RAVR2_HUMAN	691	RAVR2_HUMAN	76010
FU000431	Q9NP64	Vector		23	sp|Q9NP64|NO40_HUMAN	241	NO40_HUMAN	26510
FU000431	Q9NQ29	Vector		12	sp|Q9NQ29|LUC7L_HUMAN	371	LUC7L_HUMAN	40810
FU000431	Q9NQ88	Vector		2	sp|Q9NQ88|TIGAR_HUMAN	270	TIGAR_HUMAN	29700
FU000431	Q9NQZ6	Vector		2	sp|Q9NQZ6|ZC4H2_HUMAN	224	ZC4H2_HUMAN	24640
FU000431	Q9NR33	Vector		2	sp|Q9NR33|DPOE4_HUMAN	117	DPOE4_HUMAN	12870
FU000431	Q9NRW3	Vector		1	sp|Q9NRW3|ABC3C_HUMAN	190	ABC3C_HUMAN	20900
FU000431	Q9NS86	Vector		2	sp|Q9NS86|LANC2_HUMAN	450	LANC2_HUMAN	49500
FU000431	Q9NSD9	Vector		3	sp|Q9NSD9|SYFB_HUMAN	589	SYFB_HUMAN	64790
FU000431	Q9NSV4	Vector		15	sp|Q9NSV4|DIAP3_HUMAN	1193	DIAP3_HUMAN	131230
FU000431	Q9NW64	Vector		2	sp|Q9NW64|RBM22_HUMAN	420	RBM22_HUMAN	46200
FU000431	Q9NWB6	Vector		6	sp|Q9NWB6|ARGL1_HUMAN	273	ARGL1_HUMAN	30030
FU000431	Q9NXW9	Vector		1	sp|Q9NXW9|ALKB4_HUMAN	302	ALKB4_HUMAN	33220
FU000431	Q9NYF8	Vector		2	sp|Q9NYF8|BCLF1_HUMAN	920	BCLF1_HUMAN	101200
FU000431	Q9NYP9	Vector		13	sp|Q9NYP9|MS18A_HUMAN	233	MS18A_HUMAN	25630
FU000431	Q9NZW5	Vector		2	sp|Q9NZW5|MPP6_HUMAN	540	MPP6_HUMAN	59400
FU000431	Q9P016	Vector		5	sp|Q9P016|THYN1_HUMAN	225	THYN1_HUMAN	24750
FU000431	Q9P021	Vector		5	sp|Q9P021|CRIPT_HUMAN	101	CRIPT_HUMAN	11110
FU000431	Q9P0K7	Vector		2	sp|Q9P0K7|RAI14_HUMAN	980	RAI14_HUMAN	107800
FU000431	Q9P0U3	Vector		1	sp|Q9P0U3|SENP1_HUMAN	644	SENP1_HUMAN	70840
FU000431	Q9P258	Vector		33	sp|Q9P258|RCC2_HUMAN	522	RCC2_HUMAN	57420
FU000431	Q9UFW8	Vector		2	sp|Q9UFW8|CGBP1_HUMAN	167	CGBP1_HUMAN	18370
FU000431	Q9UG63	Vector		2	sp|Q9UG63|ABCF2_HUMAN	623	ABCF2_HUMAN	68530
